index,City,Date,Card Type,Exp Type,Gender,Amount
3297,"Delhi, India",14-May-15,Platinum,Entertainment,F,183892
3298,"Bengaluru, India",2-Jul-14,Gold,Grocery,F,31789
3299,"Greater Mumbai, India",15-Mar-14,Silver,Entertainment,F,227071
3300,"Ahmedabad, India",17-Oct-14,Gold,Entertainment,F,154448
3301,"Ahmedabad, India",25-Apr-15,Signature,Entertainment,M,149145
3302,"Bengaluru, India",26-Sep-14,Gold,Entertainment,F,127341
3303,"Ahmedabad, India",1-Apr-14,Gold,Grocery,F,145893
3304,"Delhi, India",13-Oct-13,Platinum,Bills,M,214795
3305,"Delhi, India",22-Oct-14,Signature,Fuel,M,76391
3306,"Greater Mumbai, India",12-Aug-14,Gold,Bills,F,209144
3307,"Ahmedabad, India",17-Dec-13,Gold,Grocery,F,207658
3308,"Bengaluru, India",15-Nov-13,Gold,Grocery,F,279816
3309,"Greater Mumbai, India",20-Dec-13,Silver,Food,M,164375
3310,"Greater Mumbai, India",9-Dec-13,Silver,Grocery,F,152697
3311,"Greater Mumbai, India",18-May-15,Gold,Bills,F,221489
3312,"Delhi, India",18-Apr-15,Platinum,Food,F,193146
3313,"Ahmedabad, India",3-Mar-15,Platinum,Entertainment,M,184513
3314,"Ahmedabad, India",14-May-15,Signature,Bills,F,242987
3315,"Bengaluru, India",3-Oct-14,Gold,Grocery,M,149807
3316,"Greater Mumbai, India",11-Dec-14,Signature,Grocery,F,80333
3317,"Bengaluru, India",27-Nov-14,Silver,Food,F,143950
3318,"Greater Mumbai, India",31-Mar-15,Silver,Fuel,F,99447
3319,"Ahmedabad, India",26-Feb-14,Platinum,Entertainment,F,191745
3320,"Delhi, India",4-Oct-14,Signature,Entertainment,M,14443
3321,"Delhi, India",2-Mar-14,Silver,Grocery,F,215732
3322,"Greater Mumbai, India",15-Nov-14,Gold,Food,F,123123
3323,"Ahmedabad, India",10-Oct-13,Signature,Food,F,93503
3324,"Greater Mumbai, India",3-Nov-13,Platinum,Bills,F,149424
3325,"Bengaluru, India",17-Aug-14,Platinum,Entertainment,M,148444
3326,"Ahmedabad, India",15-Aug-14,Signature,Food,M,14646
3327,"Ahmedabad, India",19-Jan-14,Platinum,Fuel,F,289454
3328,"Greater Mumbai, India",3-Jan-15,Signature,Bills,M,103578
3329,"Bengaluru, India",4-Nov-14,Gold,Food,M,206125
3330,"Bengaluru, India",26-Jul-14,Gold,Food,F,93631
3331,"Greater Mumbai, India",29-Jan-14,Silver,Entertainment,M,295591
3332,"Delhi, India",5-Dec-13,Signature,Food,M,38701
3333,"Bengaluru, India",6-Nov-14,Signature,Food,F,214247
3334,"Bengaluru, India",23-May-14,Signature,Grocery,F,160916
3335,"Ahmedabad, India",25-Feb-15,Signature,Bills,M,286859
3336,"Greater Mumbai, India",2-Jun-14,Signature,Bills,F,253952
3337,"Delhi, India",17-Jun-14,Gold,Bills,F,200521
3338,"Delhi, India",26-Jan-14,Platinum,Food,M,16190
3339,"Delhi, India",13-Jan-15,Silver,Entertainment,M,177984
3340,"Ahmedabad, India",19-Jan-15,Signature,Grocery,F,1024
3341,"Delhi, India",23-Feb-14,Signature,Fuel,M,125983
3342,"Greater Mumbai, India",26-Sep-14,Signature,Bills,M,295065
3343,"Delhi, India",17-Jun-14,Silver,Fuel,M,185288
3344,"Greater Mumbai, India",17-Jan-15,Gold,Grocery,M,267904
3345,"Delhi, India",5-Apr-15,Silver,Fuel,F,252743
3346,"Greater Mumbai, India",13-Aug-14,Silver,Bills,F,5252
3347,"Bengaluru, India",11-May-15,Gold,Fuel,F,83047
3348,"Bengaluru, India",23-Oct-13,Gold,Entertainment,F,127212
3349,"Delhi, India",28-Jan-14,Silver,Grocery,M,86059
3350,"Bengaluru, India",20-Mar-14,Silver,Bills,M,28223
3351,"Bengaluru, India",3-Aug-14,Gold,Fuel,F,45014
3352,"Delhi, India",22-Mar-15,Signature,Fuel,F,105560
3353,"Delhi, India",29-Jan-14,Gold,Grocery,F,150501
3354,"Ahmedabad, India",11-Jan-15,Silver,Fuel,F,10396
3355,"Bengaluru, India",19-Oct-14,Platinum,Entertainment,M,63889
3356,"Greater Mumbai, India",30-Jul-14,Platinum,Bills,F,17794
3357,"Greater Mumbai, India",27-Jun-14,Platinum,Food,F,55271
3358,"Delhi, India",13-Apr-15,Gold,Fuel,M,91748
3359,"Greater Mumbai, India",10-Oct-14,Gold,Entertainment,F,104041
3360,"Delhi, India",12-Nov-14,Signature,Bills,M,158070
3361,"Bengaluru, India",26-Dec-14,Silver,Grocery,M,64911
3362,"Ahmedabad, India",15-Dec-14,Gold,Bills,F,52112
3363,"Delhi, India",21-Oct-13,Platinum,Entertainment,F,49877
3364,"Greater Mumbai, India",22-Oct-14,Gold,Bills,F,290096
3365,"Bengaluru, India",28-Nov-14,Gold,Food,F,30299
3366,"Bengaluru, India",18-Apr-14,Signature,Grocery,M,274194
3367,"Delhi, India",16-Nov-13,Signature,Grocery,F,202325
3368,"Greater Mumbai, India",31-Aug-14,Platinum,Bills,F,143610
3369,"Bengaluru, India",5-May-14,Signature,Bills,M,27039
3370,"Bengaluru, India",6-Feb-15,Silver,Grocery,F,129489
3371,"Greater Mumbai, India",15-Jul-14,Gold,Entertainment,M,112476
3372,"Ahmedabad, India",21-Oct-13,Gold,Bills,F,195523
3373,"Delhi, India",9-Nov-14,Signature,Food,F,285086
3374,"Delhi, India",15-Apr-15,Signature,Bills,M,101934
3375,"Greater Mumbai, India",3-Apr-15,Silver,Fuel,F,133592
3376,"Ahmedabad, India",5-May-14,Silver,Food,M,78729
3377,"Ahmedabad, India",13-Mar-15,Platinum,Grocery,F,209870
3378,"Delhi, India",8-Apr-15,Platinum,Bills,M,76870
3379,"Greater Mumbai, India",10-Apr-14,Platinum,Fuel,F,292934
3380,"Delhi, India",22-May-14,Silver,Entertainment,M,249740
3381,"Bengaluru, India",13-Jul-14,Platinum,Fuel,M,24367
3382,"Greater Mumbai, India",9-Mar-15,Silver,Food,F,26738
3383,"Bengaluru, India",23-Dec-13,Platinum,Entertainment,F,172361
3384,"Bengaluru, India",7-Jul-14,Silver,Entertainment,F,42525
3385,"Ahmedabad, India",3-Dec-13,Signature,Fuel,F,11562
3386,"Bengaluru, India",22-Feb-14,Gold,Food,F,259814
3387,"Delhi, India",19-Oct-14,Gold,Fuel,F,249130
3388,"Greater Mumbai, India",1-May-14,Silver,Entertainment,M,148828
3389,"Ahmedabad, India",10-Apr-14,Signature,Bills,M,263733
3390,"Delhi, India",13-Oct-13,Silver,Bills,F,138597
3391,"Bengaluru, India",25-Dec-13,Signature,Entertainment,M,244583
3392,"Ahmedabad, India",8-Apr-14,Silver,Grocery,F,6181
3393,"Greater Mumbai, India",21-May-15,Platinum,Bills,M,295605
3394,"Delhi, India",9-Feb-15,Platinum,Grocery,M,261243
3395,"Ahmedabad, India",14-Aug-14,Silver,Bills,M,233712
3396,"Bengaluru, India",6-May-15,Gold,Food,F,79296
3397,"Greater Mumbai, India",27-Oct-13,Signature,Food,M,33781
3398,"Bengaluru, India",12-Jun-14,Silver,Fuel,M,198945
3399,"Bengaluru, India",13-Oct-13,Platinum,Grocery,F,178349
3400,"Delhi, India",13-Jul-14,Gold,Fuel,F,264850
3401,"Ahmedabad, India",7-Jan-14,Platinum,Fuel,M,299796
3402,"Greater Mumbai, India",19-Sep-14,Platinum,Food,M,173728
3403,"Delhi, India",31-Dec-13,Platinum,Fuel,F,161235
3404,"Delhi, India",15-Nov-14,Silver,Fuel,M,253748
3405,"Bengaluru, India",29-Mar-14,Gold,Entertainment,M,108680
3406,"Greater Mumbai, India",22-Dec-14,Platinum,Entertainment,M,204425
3407,"Ahmedabad, India",10-Feb-14,Signature,Food,M,61833
3408,"Bengaluru, India",26-Jul-14,Gold,Grocery,F,220827
3409,"Delhi, India",23-Jul-14,Platinum,Food,F,277977
3410,"Ahmedabad, India",24-Jan-14,Platinum,Food,F,288861
3411,"Delhi, India",4-Aug-14,Gold,Bills,M,220894
3412,"Bengaluru, India",11-Oct-13,Signature,Fuel,M,48441
3413,"Bengaluru, India",24-Dec-13,Signature,Fuel,F,196828
3414,"Bengaluru, India",20-Mar-15,Platinum,Food,F,239805
3415,"Delhi, India",23-Feb-14,Gold,Grocery,F,1105
3416,"Delhi, India",18-May-15,Gold,Food,M,65357
3417,"Greater Mumbai, India",17-Dec-14,Gold,Bills,F,230105
3418,"Bengaluru, India",26-Jan-14,Silver,Grocery,F,269148
3419,"Bengaluru, India",12-Mar-14,Gold,Fuel,M,144149
3420,"Delhi, India",21-Jan-15,Platinum,Grocery,M,297163
3421,"Bengaluru, India",8-May-14,Gold,Food,F,201926
3422,"Bengaluru, India",27-Nov-13,Platinum,Grocery,M,59985
3423,"Bengaluru, India",26-Jan-15,Platinum,Grocery,M,168705
3424,"Delhi, India",11-Mar-14,Gold,Bills,M,131596
3425,"Delhi, India",19-May-14,Silver,Entertainment,F,230105
3426,"Bengaluru, India",13-Nov-13,Signature,Grocery,F,249756
3427,"Bengaluru, India",10-Oct-14,Signature,Bills,M,54330
3428,"Bengaluru, India",1-Aug-14,Silver,Bills,F,212811
3429,"Bengaluru, India",31-Jul-14,Silver,Bills,M,117095
3430,"Greater Mumbai, India",18-Mar-15,Signature,Fuel,F,28814
3431,"Delhi, India",10-May-14,Silver,Food,M,16790
3432,"Bengaluru, India",18-Aug-14,Signature,Grocery,M,126567
3433,"Greater Mumbai, India",1-Oct-14,Gold,Fuel,M,275064
3434,"Bengaluru, India",9-Jan-15,Silver,Entertainment,F,186980
3435,"Bengaluru, India",28-Dec-13,Signature,Fuel,F,108104
3436,"Bengaluru, India",8-Feb-15,Silver,Bills,F,204964
3437,"Greater Mumbai, India",9-Oct-13,Signature,Food,M,54958
3438,"Bengaluru, India",1-Sep-14,Signature,Entertainment,F,56352
3439,"Delhi, India",8-Jul-14,Gold,Grocery,F,70451
3440,"Greater Mumbai, India",3-Dec-13,Gold,Entertainment,M,69684
3441,"Bengaluru, India",29-Nov-14,Silver,Bills,M,7798
3442,"Ahmedabad, India",27-Nov-13,Platinum,Entertainment,M,182150
3443,"Delhi, India",29-Mar-15,Gold,Food,M,42130
3444,"Ahmedabad, India",8-Apr-14,Gold,Entertainment,M,82563
3445,"Ahmedabad, India",17-Apr-15,Signature,Grocery,F,257351
3446,"Delhi, India",26-Feb-15,Platinum,Grocery,F,228047
3447,"Greater Mumbai, India",2-Mar-14,Platinum,Bills,M,193380
3448,"Bengaluru, India",2-Aug-14,Gold,Fuel,M,73251
3449,"Bengaluru, India",8-Dec-13,Signature,Bills,F,256425
3450,"Bengaluru, India",13-Aug-14,Signature,Food,M,33621
3451,"Greater Mumbai, India",11-Jan-14,Platinum,Bills,F,262073
3452,"Greater Mumbai, India",27-Jul-14,Gold,Entertainment,F,193191
3453,"Bengaluru, India",21-Jun-14,Platinum,Bills,F,69831
3454,"Greater Mumbai, India",26-Jan-14,Platinum,Food,M,297788
3455,"Ahmedabad, India",23-Jan-15,Gold,Grocery,M,116321
3456,"Ahmedabad, India",5-Oct-13,Signature,Grocery,M,20999
3457,"Ahmedabad, India",24-Dec-13,Signature,Bills,F,234766
3458,"Bengaluru, India",19-Mar-14,Gold,Fuel,F,151197
3459,"Bengaluru, India",26-Oct-13,Silver,Food,F,230403
3460,"Greater Mumbai, India",23-Apr-14,Signature,Bills,M,155516
3461,"Delhi, India",29-Apr-15,Signature,Food,M,117766
3462,"Ahmedabad, India",21-Mar-15,Platinum,Grocery,M,190483
3463,"Bengaluru, India",8-Jan-15,Silver,Bills,F,74264
3464,"Ahmedabad, India",1-Feb-14,Signature,Food,M,208437
3465,"Ahmedabad, India",16-Oct-14,Gold,Grocery,F,175333
3466,"Delhi, India",9-May-15,Silver,Fuel,M,29681
3467,"Greater Mumbai, India",15-Nov-14,Platinum,Bills,M,264801
3468,"Delhi, India",27-Jan-15,Platinum,Food,F,255881
3469,"Ahmedabad, India",30-Jan-14,Silver,Fuel,M,9785
3470,"Bengaluru, India",18-Oct-13,Gold,Bills,M,90997
3471,"Greater Mumbai, India",22-May-15,Gold,Bills,M,249677
3472,"Greater Mumbai, India",21-Jun-14,Signature,Food,F,153609
3473,"Bengaluru, India",5-Jun-14,Silver,Grocery,F,200902
3474,"Delhi, India",1-Apr-15,Silver,Bills,F,207803
3475,"Greater Mumbai, India",19-Apr-14,Signature,Grocery,M,231115
3476,"Bengaluru, India",18-Aug-14,Silver,Food,M,88101
3477,"Ahmedabad, India",25-Jun-14,Platinum,Grocery,M,241690
3478,"Ahmedabad, India",5-Dec-13,Signature,Fuel,M,299329
3479,"Greater Mumbai, India",2-Sep-14,Platinum,Grocery,F,80905
3480,"Bengaluru, India",19-Oct-14,Gold,Food,F,32832
3481,"Ahmedabad, India",1-Jan-15,Gold,Food,M,294742
3482,"Greater Mumbai, India",5-Feb-14,Signature,Bills,F,255057
3483,"Greater Mumbai, India",23-Dec-14,Platinum,Grocery,M,151266
3484,"Ahmedabad, India",24-Jan-15,Platinum,Food,F,61439
3485,"Ahmedabad, India",21-Dec-13,Signature,Fuel,M,172238
3486,"Ahmedabad, India",26-Jan-15,Platinum,Grocery,M,245745
3487,"Bengaluru, India",27-Jul-14,Gold,Bills,M,73085
3488,"Greater Mumbai, India",19-Jul-14,Gold,Fuel,M,240157
3489,"Delhi, India",28-Oct-13,Platinum,Entertainment,M,113312
3490,"Delhi, India",14-Mar-14,Silver,Fuel,M,277448
3491,"Bengaluru, India",26-Aug-14,Signature,Fuel,M,129228
3492,"Greater Mumbai, India",16-Sep-14,Silver,Food,M,289865
3493,"Bengaluru, India",28-Apr-14,Gold,Entertainment,M,168191
3494,"Delhi, India",12-May-14,Silver,Bills,F,57309
3495,"Delhi, India",25-Jan-15,Gold,Food,F,153602
3496,"Delhi, India",11-Feb-14,Gold,Grocery,F,143262
3497,"Greater Mumbai, India",9-Oct-13,Gold,Fuel,M,209565
3498,"Greater Mumbai, India",2-May-15,Signature,Grocery,F,55079
3499,"Bengaluru, India",5-Feb-14,Signature,Bills,F,198469
3500,"Delhi, India",20-Feb-15,Gold,Entertainment,M,272669
3501,"Greater Mumbai, India",21-Mar-15,Gold,Entertainment,F,280845
3502,"Bengaluru, India",11-Aug-14,Silver,Food,M,223847
3503,"Bengaluru, India",13-Dec-14,Gold,Bills,F,81275
3504,"Ahmedabad, India",3-Jul-14,Signature,Food,F,278136
3505,"Ahmedabad, India",16-Apr-14,Platinum,Bills,M,16548
3506,"Bengaluru, India",2-Dec-14,Signature,Entertainment,M,81250
3507,"Bengaluru, India",28-Oct-13,Platinum,Entertainment,F,6743
3508,"Bengaluru, India",13-Oct-13,Gold,Fuel,M,66376
3509,"Greater Mumbai, India",19-Jul-14,Signature,Food,F,230239
3510,"Delhi, India",2-Jan-15,Signature,Food,M,231887
3511,"Delhi, India",25-Sep-14,Signature,Bills,F,181663
3512,"Delhi, India",11-May-14,Gold,Bills,M,171860
3513,"Greater Mumbai, India",3-May-14,Platinum,Bills,F,79559
3514,"Ahmedabad, India",11-Oct-13,Gold,Food,M,186779
3515,"Ahmedabad, India",21-Feb-14,Platinum,Food,M,36660
3516,"Greater Mumbai, India",28-Dec-13,Gold,Grocery,M,167265
3517,"Delhi, India",5-Sep-14,Signature,Fuel,F,157300
3518,"Ahmedabad, India",27-Aug-14,Silver,Food,F,83769
3519,"Greater Mumbai, India",3-Mar-15,Platinum,Food,F,267183
3520,"Greater Mumbai, India",11-Nov-14,Signature,Food,M,259105
3521,"Bengaluru, India",4-Dec-13,Gold,Grocery,F,281680
3522,"Bengaluru, India",15-Jul-14,Gold,Grocery,F,54129
3523,"Bengaluru, India",24-Mar-14,Silver,Food,M,129985
3524,"Delhi, India",14-Mar-14,Platinum,Grocery,M,46045
3525,"Greater Mumbai, India",1-May-15,Signature,Bills,F,2096
3526,"Delhi, India",20-Apr-14,Silver,Grocery,F,20231
3527,"Delhi, India",7-Nov-14,Gold,Entertainment,M,290070
3528,"Ahmedabad, India",5-May-15,Platinum,Entertainment,M,98554
3529,"Delhi, India",11-Feb-15,Silver,Food,M,90157
3530,"Delhi, India",13-Dec-14,Gold,Food,F,279478
3531,"Delhi, India",24-May-15,Platinum,Entertainment,M,58311
3532,"Ahmedabad, India",27-Oct-14,Silver,Food,F,76173
3533,"Greater Mumbai, India",2-Nov-14,Platinum,Fuel,F,25307
3534,"Ahmedabad, India",16-Jan-15,Platinum,Fuel,M,45906
3535,"Ahmedabad, India",30-Nov-14,Silver,Bills,F,28218
3536,"Ahmedabad, India",18-Jul-14,Gold,Grocery,F,35130
3537,"Delhi, India",14-Feb-15,Gold,Entertainment,F,73167
3538,"Greater Mumbai, India",28-Oct-13,Silver,Entertainment,M,273218
3539,"Ahmedabad, India",13-Dec-13,Gold,Fuel,M,108138
3540,"Bengaluru, India",1-Sep-14,Gold,Bills,F,57255
3541,"Delhi, India",25-Jan-14,Signature,Entertainment,M,85625
3542,"Bengaluru, India",21-Dec-14,Gold,Entertainment,F,68731
3543,"Bengaluru, India",6-Oct-14,Signature,Entertainment,F,33892
3544,"Bengaluru, India",15-Dec-13,Silver,Grocery,F,72078
3545,"Delhi, India",18-Dec-13,Platinum,Bills,F,26387
3546,"Bengaluru, India",30-Jun-14,Platinum,Entertainment,F,271381
3547,"Ahmedabad, India",5-Jan-15,Signature,Fuel,F,67389
3548,"Greater Mumbai, India",4-Feb-15,Silver,Fuel,F,66222
3549,"Greater Mumbai, India",16-Mar-14,Gold,Grocery,M,139368
3550,"Ahmedabad, India",4-Aug-14,Gold,Fuel,M,134623
3551,"Greater Mumbai, India",15-Dec-14,Silver,Bills,F,210361
3552,"Delhi, India",29-Nov-14,Signature,Bills,F,193829
3553,"Greater Mumbai, India",9-Feb-14,Gold,Food,M,4598
3554,"Bengaluru, India",27-Mar-14,Signature,Grocery,M,4222
3555,"Bengaluru, India",17-Aug-14,Signature,Entertainment,F,146154
3556,"Bengaluru, India",30-Apr-15,Platinum,Bills,M,45060
3557,"Delhi, India",17-Oct-13,Silver,Food,M,34349
3558,"Greater Mumbai, India",23-Aug-14,Gold,Fuel,M,271346
3559,"Ahmedabad, India",13-Mar-14,Platinum,Entertainment,M,228734
3560,"Ahmedabad, India",8-Sep-14,Silver,Food,M,290987
3561,"Bengaluru, India",12-Oct-14,Gold,Fuel,M,199988
3562,"Delhi, India",11-Oct-14,Silver,Fuel,F,247899
3563,"Greater Mumbai, India",21-May-15,Signature,Bills,F,195362
3564,"Greater Mumbai, India",25-Apr-15,Platinum,Food,M,115670
3565,"Bengaluru, India",26-May-15,Gold,Grocery,M,29685
3566,"Bengaluru, India",24-Nov-14,Platinum,Bills,M,269437
3567,"Bengaluru, India",18-Apr-14,Platinum,Bills,M,99488
3568,"Delhi, India",21-Nov-13,Platinum,Entertainment,M,89008
3569,"Ahmedabad, India",18-Aug-14,Gold,Food,M,187789
3570,"Bengaluru, India",8-May-14,Signature,Fuel,M,61956
3571,"Bengaluru, India",11-Mar-14,Silver,Entertainment,F,220755
3572,"Ahmedabad, India",13-Jan-15,Platinum,Entertainment,F,264827
3573,"Delhi, India",19-Apr-14,Silver,Fuel,F,137467
3574,"Bengaluru, India",21-Feb-14,Signature,Grocery,M,34007
3575,"Ahmedabad, India",12-Mar-15,Gold,Entertainment,M,106406
3576,"Ahmedabad, India",6-Jul-14,Gold,Grocery,M,296320
3577,"Delhi, India",10-Aug-14,Signature,Bills,M,121731
3578,"Greater Mumbai, India",6-Nov-13,Silver,Fuel,M,181153
3579,"Delhi, India",24-Apr-14,Gold,Entertainment,F,133715
3580,"Ahmedabad, India",23-Oct-13,Silver,Grocery,F,67821
3581,"Delhi, India",6-Feb-14,Signature,Food,F,96314
3582,"Ahmedabad, India",1-Jun-14,Silver,Grocery,F,153181
3583,"Delhi, India",7-Nov-14,Platinum,Bills,M,103011
3584,"Delhi, India",10-Dec-13,Signature,Bills,M,254116
3585,"Delhi, India",30-Apr-15,Platinum,Bills,M,171438
3586,"Bengaluru, India",6-Mar-15,Signature,Grocery,F,9220
3587,"Delhi, India",13-Feb-15,Gold,Entertainment,M,23555
3588,"Delhi, India",13-Dec-13,Platinum,Bills,F,223185
3589,"Bengaluru, India",13-Nov-13,Signature,Bills,F,135896
3590,"Bengaluru, India",27-Dec-13,Platinum,Grocery,F,79371
3591,"Ahmedabad, India",26-Oct-14,Platinum,Grocery,M,223594
3592,"Delhi, India",26-Jan-15,Silver,Entertainment,M,227095
3593,"Greater Mumbai, India",6-Nov-14,Signature,Grocery,M,25111
3594,"Bengaluru, India",23-Apr-15,Platinum,Fuel,M,99098
3595,"Bengaluru, India",9-May-15,Gold,Food,F,117094
3596,"Delhi, India",23-Nov-14,Platinum,Entertainment,M,248737
3597,"Bengaluru, India",8-Jan-14,Gold,Grocery,F,73309
3598,"Ahmedabad, India",1-Oct-14,Silver,Grocery,F,275924
3599,"Greater Mumbai, India",30-Dec-13,Gold,Food,M,15520
3600,"Delhi, India",4-Nov-13,Silver,Food,F,79959
3601,"Ahmedabad, India",14-May-15,Signature,Bills,F,168558
3602,"Delhi, India",3-Nov-14,Platinum,Fuel,F,205382
3603,"Bengaluru, India",16-Mar-14,Platinum,Fuel,M,30657
3604,"Delhi, India",17-Oct-13,Gold,Food,M,66800
3605,"Ahmedabad, India",17-Apr-15,Gold,Entertainment,F,135954
3606,"Greater Mumbai, India",25-Nov-13,Signature,Bills,M,228863
3607,"Bengaluru, India",23-Jan-15,Platinum,Bills,M,81694
3608,"Bengaluru, India",10-May-15,Silver,Grocery,F,140080
3609,"Ahmedabad, India",15-Apr-14,Signature,Entertainment,F,28113
3610,"Greater Mumbai, India",26-Nov-14,Gold,Entertainment,M,237076
3611,"Greater Mumbai, India",25-Apr-15,Signature,Bills,M,5115
3612,"Ahmedabad, India",5-Jul-14,Platinum,Grocery,M,130527
3613,"Ahmedabad, India",4-Aug-14,Signature,Fuel,M,111128
3614,"Greater Mumbai, India",8-Apr-14,Gold,Fuel,M,37266
3615,"Greater Mumbai, India",22-Dec-13,Platinum,Grocery,M,178708
3616,"Delhi, India",11-Jul-14,Silver,Fuel,M,225259
3617,"Ahmedabad, India",5-Oct-13,Signature,Grocery,M,229366
3618,"Ahmedabad, India",8-Feb-14,Platinum,Bills,M,148634
3619,"Delhi, India",17-Jan-14,Gold,Entertainment,M,275961
3620,"Greater Mumbai, India",19-Feb-14,Signature,Entertainment,F,43658
3621,"Bengaluru, India",20-Oct-14,Silver,Food,M,15975
3622,"Bengaluru, India",16-Nov-14,Gold,Bills,F,216369
3623,"Bengaluru, India",17-Aug-14,Gold,Entertainment,M,63074
3624,"Delhi, India",7-Dec-14,Platinum,Food,F,221333
3625,"Greater Mumbai, India",11-Dec-14,Gold,Entertainment,F,187437
3626,"Ahmedabad, India",20-Dec-13,Platinum,Grocery,F,70947
3627,"Ahmedabad, India",9-Nov-13,Signature,Bills,F,264497
3628,"Greater Mumbai, India",17-Nov-13,Gold,Fuel,M,220205
3629,"Ahmedabad, India",14-Dec-14,Platinum,Food,F,39747
3630,"Bengaluru, India",27-Dec-14,Platinum,Fuel,M,32735
3631,"Bengaluru, India",4-Aug-14,Silver,Entertainment,F,104628
3632,"Bengaluru, India",3-Mar-15,Silver,Bills,M,259113
3633,"Bengaluru, India",7-Nov-13,Silver,Bills,M,147985
3634,"Greater Mumbai, India",22-Mar-14,Silver,Bills,M,255483
3635,"Greater Mumbai, India",20-Dec-13,Gold,Food,M,36465
3636,"Delhi, India",9-Sep-14,Gold,Food,M,215978
3637,"Delhi, India",22-Jan-15,Silver,Fuel,F,240390
3638,"Delhi, India",17-Dec-13,Signature,Bills,M,299516
3639,"Delhi, India",1-Jan-14,Platinum,Grocery,F,262160
3640,"Ahmedabad, India",12-Apr-15,Signature,Bills,F,199798
3641,"Ahmedabad, India",5-Mar-14,Platinum,Food,M,161894
3642,"Delhi, India",14-Dec-14,Signature,Grocery,M,264582
3643,"Delhi, India",5-May-14,Platinum,Grocery,M,9972
3644,"Delhi, India",21-Jun-14,Silver,Bills,F,271602
3645,"Ahmedabad, India",20-Feb-15,Silver,Grocery,F,8720
3646,"Bengaluru, India",31-Jul-14,Platinum,Bills,F,194479
3647,"Greater Mumbai, India",30-May-14,Signature,Fuel,F,229703
3648,"Delhi, India",18-Mar-14,Signature,Fuel,M,207416
3649,"Bengaluru, India",28-Dec-13,Gold,Bills,F,27002
3650,"Ahmedabad, India",7-May-14,Silver,Fuel,F,296473
3651,"Delhi, India",26-Apr-15,Signature,Grocery,M,151594
3652,"Delhi, India",31-Oct-14,Platinum,Bills,F,32144
3653,"Bengaluru, India",26-Dec-13,Gold,Bills,F,242825
3654,"Delhi, India",24-Nov-13,Signature,Fuel,M,84237
3655,"Greater Mumbai, India",27-Sep-14,Platinum,Entertainment,F,187076
3656,"Bengaluru, India",3-Dec-14,Signature,Bills,M,266752
3657,"Ahmedabad, India",20-Mar-14,Silver,Bills,F,288185
3658,"Greater Mumbai, India",27-Jan-14,Silver,Bills,F,164506
3659,"Greater Mumbai, India",19-Nov-14,Gold,Food,M,5895
3660,"Greater Mumbai, India",18-May-14,Signature,Food,F,165435
3661,"Ahmedabad, India",19-Mar-14,Gold,Fuel,M,83194
3662,"Ahmedabad, India",27-Mar-15,Silver,Bills,M,241036
3663,"Greater Mumbai, India",19-Dec-13,Silver,Grocery,F,188587
3664,"Greater Mumbai, India",6-Jan-14,Gold,Fuel,F,100088
3665,"Bengaluru, India",1-Jan-14,Gold,Bills,F,96930
3666,"Delhi, India",23-Jan-15,Signature,Entertainment,F,260257
3667,"Delhi, India",17-Jan-15,Silver,Grocery,M,245812
3668,"Bengaluru, India",15-Sep-14,Signature,Bills,F,30200
3669,"Bengaluru, India",20-Mar-15,Silver,Grocery,M,239319
3670,"Bengaluru, India",5-Oct-14,Platinum,Food,F,244322
3671,"Delhi, India",24-Oct-14,Gold,Grocery,M,83802
3672,"Greater Mumbai, India",3-Apr-15,Silver,Entertainment,M,265602
3673,"Ahmedabad, India",7-Aug-14,Signature,Food,M,34132
3674,"Bengaluru, India",6-Oct-14,Gold,Grocery,F,50807
3675,"Bengaluru, India",16-Jun-14,Platinum,Grocery,F,161937
